sample_code,site,year,all_alpha,all_beta,all_gamma,bact_alpha,bact_beta,bact_gamma,phyto_alpha,phyto_beta,phyto_gamma,zoo_alpha,zoo_beta,zoo_gamma,macro_alpha,macro_beta,macro_gamma,temp,ph,cond,chla,turb,do_mean,nh4,no,nitrogen,phosphorus,anchored_emergent,anchored_submerged_floating_leaves,free_floating,free_floating_submerged,mean_temp_12M,sd_temp_12M,deltaTemp,est_mean_temp_12M,pca1,pca2,x,y,local_x,local_y,Tmean_est_mean,TP_mean,TN_mean
TL_16_07,TL,2016,167,1.4212725451954669,771,76,1.4770652924626093,353,25,1.6523447589119074,129,10,1.5015202781663877,34,20,1.95050556594751,74,2.797281334830153,10.36,7.262628600974241,4.751950917196286,0.005982071677547469,7.247080584585756,0.20375683751401963,0.10526051065749294,0.1839868361130158,0.15785808461558032,0,0,0,0,2.818141556354737,2.1219574995727832,0.6901171812717688,2.8124358187458065,-1.371502649080019,-1.6131005892331007,40.059674,-4.419219,0,18,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_09,TL,2016,114,1.4212725451954669,771,70,1.4770652924626093,353,9,1.6523447589119074,129,7,1.5015202781663877,34,11,1.95050556594751,74,2.791165107812717,10.61,7.093404625868766,6.295690265670391,0.05921185963184603,7.57353126274595,0.071389996086673,0.3038014543316642,0.0769610411361284,0.7433648967205626,0,0,0,0,2.818141556354737,2.1219574995727832,0.6868750305087725,2.8063136000633033,-2.327518249018314,-2.595638802589868,40.059674,-4.419219,3,0,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_11,TL,2016,133,1.4212725451954669,771,82,1.4770652924626093,353,13,1.6523447589119074,129,10,1.5015202781663877,34,8,1.95050556594751,74,2.8154087194227095,10.3,7.165493475060845,3.5467396869528134,0.007968169649176881,6.841615476477592,0.8603550995438517,0.04688358589885046,0.7504722471792149,0.9301936370431465,0,0,0,0,2.818141556354737,2.1219574995727832,0.6997810374344187,2.8305807475882947,-2.801351501701457,-2.733142465244611,40.059674,-4.419219,3,6,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_13,TL,2016,136,1.4212725451954669,771,81,1.4770652924626093,353,13,1.6523447589119074,129,11,1.5015202781663877,34,8,1.95050556594751,74,2.785011242238338,10.61,7.107425474110705,4.693364196724008,0.011928570865273812,7.368339686311381,1.3236207665918318,0.09531017980432493,1.1752646401891922,0.5944312076207876,0,0,0,0,2.818141556354737,2.1219574995727832,0.683622334004054,2.800153668816117,-4.254567351634153,-4.467709924885145,40.059674,-4.419219,3,12,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_15,TL,2016,113,1.4212725451954669,771,68,1.4770652924626093,353,9,1.6523447589119074,129,6,1.5015202781663877,34,12,1.95050556594751,74,2.772588722239781,10.99,7.147559271189454,5.874368775231734,0.04879016416943205,7.60887062919126,0.7471617688661835,0.08065790301745454,0.6497176226326093,0.6307397204313283,0,0,0,0,2.818141556354737,2.1219574995727832,0.6770850277806467,2.7877187898953597,-3.103170021024302,-3.7442470968584867,40.059674,-4.419219,3,18,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_17,TL,2016,150,1.4212725451954669,771,70,1.4770652924626093,353,16,1.6523447589119074,129,12,1.5015202781663877,34,20,1.95050556594751,74,2.8154087194227095,10.74,7.030857476116121,3.7240052560893107,0.003992021269537457,7.0630481633881725,0.9620286235480088,0.03052920503482279,0.8424288832756998,0.07881118042428985,0,0,0,0,2.818141556354737,2.1219574995727832,0.6997810374344187,2.8305807475882947,-2.6097474717936775,-2.8088860389891077,40.059674,-4.419219,6,0,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_21,TL,2016,108,1.4212725451954669,771,58,1.4770652924626093,353,9,1.6523447589119074,129,12,1.5015202781663877,34,10,1.95050556594751,74,2.791165107812717,11.06,7.047517221357296,5.663411767179517,0.04305948946044701,7.585281078639126,1.437937594271729,0.050693114315518165,1.2825991247811255,0.4219944100593749,0,0,0,0,2.818141556354737,2.1219574995727832,0.6868750305087725,2.8063136000633033,-4.102095103166945,-4.571667082883374,40.059674,-4.419219,6,12,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_23,TL,2016,152,1.4212725451954669,771,90,1.4770652924626093,353,8,1.6523447589119074,129,10,1.5015202781663877,34,20,1.95050556594751,74,2.714694743820879,10.5,7.307872780763706,3.5371840908617425,0.001998002662673058,6.548219102762372,0,0.08984070399978954,0.02078253918252841,0.18979357163265567,8.18535277187245,0,0,0,2.818141556354737,2.1219574995727832,0.6471264735849882,2.7297651427429432,0.5802294029151225,-0.7494042085780677,40.059674,-4.419219,6,18,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_24,TL,2016,120,1.4212725451954669,771,76,1.4770652924626093,353,9,1.6523447589119074,129,9,1.5015202781663877,34,10,1.95050556594751,74,2.797281334830153,10.51,7.173958319756794,4.769497479409767,0.006975613736425138,7.30854279753919,0.9715362061001336,0.071389996086673,0.8510052651755257,0.4916428043492167,0,0,0,0,2.818141556354737,2.1219574995727832,0.6901171812717688,2.8124358187458065,-3.0967434245371326,-3.2932558057175108,40.059674,-4.419219,6,21,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_25,TL,2016,111,1.4212725451954669,771,66,1.4770652924626093,353,10,1.6523447589119074,129,11,1.5015202781663877,34,8,1.95050556594751,74,2.8273136219290276,10.64,7.1785454837637,7.457920839563217,0.07325046173959274,7.645875825184813,0.03922071315328133,0.20945022418220732,0.051643233151838386,0.7691818668359429,0,0,0,0,2.818141556354737,2.1219574995727832,0.7061721117148542,2.842497000056826,-2.5673052581564995,-2.7980841582663545,40.059674,-4.419219,9,0,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_26,TL,2016,212,1.4212725451954669,771,136,1.4770652924626093,353,18,1.6523447589119074,129,11,1.5015202781663877,34,18,1.95050556594751,74,2.803360380906535,10.23,7.423568444259167,3.7013019741124933,0.002995508979798371,6.6293632534374485,1.0141431320416596,0.22474227267790678,0.8899467565345531,0.04783732941416006,3.2186953878862163,0,0,9.4678403028357,2.818141556354737,2.1219574995727832,0.6933488544539432,2.818520783825762,-2.5687124470279623,-2.111733801231141,40.059674,-4.419219,9,3,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_27,TL,2016,122,1.4212725451954669,771,61,1.4770652924626093,353,8,1.6523447589119074,129,12,1.5015202781663877,34,20,1.95050556594751,74,2.8213788864092133,10.56,7.078341579557671,5.394445393642257,0.02176149178151271,7.524021415206125,0.7011153502091222,0.050693114315518165,0.609221945622184,0.5527350268432003,0,0,0,0,2.818141556354737,2.1219574995727832,0.7029816802947542,2.8365566233516564,-2.8638610765060974,-3.064753917816701,40.059674,-4.419219,9,6,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_29,TL,2016,108,1.4212725451954669,771,54,1.4770652924626093,353,13,1.6523447589119074,129,10,1.5015202781663877,34,8,1.95050556594751,74,2.8390784635086144,10.68,7.132497551660044,5.127410414569336,0.04783732941416006,6.802394763324311,0.12044615307586726,0.4382549309311553,0.11689375147149943,0.03825871211709027,0,0,0,0,2.818141556354737,2.1219574995727832,0.7125225994193813,2.854272925978098,-1.0691296037008162,-0.8508000956413322,40.059674,-4.419219,9,12,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_16_31,TL,2016,133,1.4212725451954669,771,83,1.4770652924626093,353,13,1.6523447589119074,129,10,1.5015202781663877,34,6,1.95050556594751,74,2.8390784635086144,10.71,7.152268856032539,5.23920410205553,0.024692612590371414,7.510430556378006,0.41541543896133254,0.21672298351128702,0.3618614706260324,0.044973365642731196,0,0,0,0,2.818141556354737,2.1219574995727832,0.7125225994193813,2.854272925978098,-1.8430447893158044,-1.8672020043533475,40.059674,-4.419219,9,18,2.8147111539148377,0.4408814215854166,0.48593928015058363
TL_17_01,TL,2017,168,1.4212725451954669,771,83,1.4770652924626093,353,23,1.6523447589119074,129,11,1.5015202781663877,34,13,1.95050556594751,74,2.772588722239781,10.5,7.359467638255621,3.5354368568703585,0.001998002662673058,2.529720665577793,0.6162661362239875,0.10074990310014315,0.5229518035638313,0.04783732941416006,0,0,0,10,2.833615223823751,2.16075708974473,0.7105705276298722,2.8661647937661527,-1.393108071735466,-0.8850511095051442,40.059674,-4.419,0,0,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_03,TL,2017,88,1.4212725451954669,771,30,1.4770652924626093,353,16,1.6523447589119074,129,8,1.5015202781663877,34,9,1.95050556594751,74,2.7343675094195836,10.5,7.381501894506707,5.664209699536378,0.042101176018635326,2.6748380668960965,1.4085449700547104,0.02273948696948934,1.226418993155766,0.498348102254878,0,0,0,5.183628073077775,2.833615223823751,2.16075708974473,0.6900152594297644,2.8277115247732123,-4.337009136418477,-4.314709472963871,40.059674,-4.419,0,6,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_05,TL,2017,98,1.4212725451954669,771,46,1.4770652924626093,353,10,1.6523447589119074,129,9,1.5015202781663877,34,12,1.95050556594751,74,2.72785282839839,10.6,7.416378479192928,4.486048755080228,0.023716526617316065,2.9811261211646287,0.5938791789012763,0.02078253918252841,0.49225423818055536,0.0944006754214843,0,0,0,0,2.833615223823751,2.16075708974473,0.6865479247174713,2.821156392720404,-1.4782808349181045,-1.8957825827847758,40.059674,-4.419,0,12,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_07,TL,2017,123,1.4212725451954669,771,62,1.4770652924626093,353,15,1.6523447589119074,129,8,1.5015202781663877,34,13,1.95050556594751,74,2.760009940032921,10.6,7.432483807917119,3.661251286996462,0.003992021269537457,2.7806808921371178,0.5128236264286637,0.023716526617316065,0.42330502623649546,0.258510695151501,0,0,0,10,2.833615223823751,2.16075708974473,0.7037656103550249,2.8535106236871757,-1.5453127936360618,-1.2557879946356714,40.059674,-4.419,0,18,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_09,TL,2017,81,1.4212725451954669,771,24,1.4770652924626093,353,13,1.6523447589119074,129,8,1.5015202781663877,34,13,1.95050556594751,74,2.8154087194227095,10.8,7.507141079727608,6.332871018915426,0.08342160813907236,2.73696154459663,1.900613874140137,0.07973496801885352,1.6945140847892197,0.8020015854720274,0,0,0,0,2.833615223823751,2.16075708974473,0.7340295571260488,2.9092343880718534,-6.414240714569506,-6.079927557931511,40.059674,-4.419,3,0,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_11,TL,2017,172,1.4212725451954669,771,98,1.4770652924626093,353,19,1.6523447589119074,129,10,1.5015202781663877,34,14,1.95050556594751,74,2.747270914255491,10.5,7.590346945602565,3.5242995787961386,0.002995508979798371,2.2762411176544437,0.6805683983530852,0.045928931888399735,0.5704144151776483,0.02761516703297339,3.138470965295043,0,0,0,2.833615223823751,2.16075708974473,0.696914068725029,2.8406942711110243,-1.1056504680646517,-1.440179441569739,40.059674,-4.419,3,6,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_13,TL,2017,169,1.4212725451954669,771,100,1.4770652924626093,353,19,1.6523447589119074,129,9,1.5015202781663877,34,10,1.95050556594751,74,2.8094026953624978,10.7,7.31986492980897,4.8037751128551465,0.014888612493750559,2.65745841498615,0.2615947376884624,0.017839918128331016,0.21268909341035092,0.014888612493750559,0,0,0,7.952358140828418,2.833615223823751,2.16075708974473,0.7307117728488229,2.9031939997756213,-0.817446390584299,-0.5156371784355149,40.059674,-4.419,3,12,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_15,TL,2017,67,1.4212725451954669,771,13,1.4770652924626093,353,14,1.6523447589119074,129,9,1.5015202781663877,34,10,1.95050556594751,74,2.772588722239781,10.7,7.500529485395295,5.872117789475416,0.05638033343610769,2.8881470628740535,1.4327007339340463,0.035367143837291344,1.249615162204637,0.6264730472919525,0,0,0,0,2.833615223823751,2.16075708974473,0.7105705276298722,2.8661647937661527,-4.800594160618608,-4.833057000742112,40.059674,-4.419,3,18,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_17,TL,2017,80,1.4212725451954669,771,10,1.4770652924626093,353,18,1.6523447589119074,129,10,1.5015202781663877,34,15,1.95050556594751,74,0,10.8,7.3453648404168685,3.6373229671995344,0.002995508979798371,2.546315277916644,0.6820862332005203,0.04401688541677426,0.5715443588006964,0.09075436326846412,0,0,0,10,2.833615223823751,2.16075708974473,0,0,4.114095535032315,-9.630518249328574,40.059674,-4.419,6,0,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_21,TL,2017,107,1.4212725451954669,771,55,1.4770652924626093,353,17,1.6523447589119074,129,4,1.5015202781663877,34,10,1.95050556594751,74,2.8273136219290276,10.7,7.292337176173877,6.299114674348531,0.10345870836822997,2.834389123145228,1.1537315878891892,0.024692612590371414,0.9906558138294619,0.7724203614544531,0,0,0,0,2.833615223823751,2.16075708974473,0.7406322840951862,2.9212067955797263,-4.592828056662173,-4.38749410232741,40.059674,-4.419,6,12,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_23,TL,2017,80,1.4212725451954669,771,33,1.4770652924626093,353,14,1.6523447589119074,129,9,1.5015202781663877,34,3,1.95050556594751,74,2.6878474937846906,10.3,7.824445930877619,3.950859029213344,0,1.958685340544036,0.2554171118645054,0.02761516703297339,0.20945022418220732,0.028587456851912472,10,0,0,0,2.833615223823751,2.16075708974473,0.6654875872651779,2.780896757004943,0.473447925488118,-0.7101683421504342,40.059674,-4.419,6,18,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_24,TL,2017,106,1.4212725451954669,771,51,1.4770652924626093,353,14,1.6523447589119074,129,4,1.5015202781663877,34,17,1.95050556594751,74,2.760009940032921,10.5,7.467942332285852,3.385067999732272,0.001998002662673058,2.6651427000909336,0.5883420661938191,0.008959741371471801,0.4855078157817008,1.217579807732153,0,0,0,7.545859791965393,2.833615223823751,2.16075708974473,0.7037656103550249,2.8535106236871757,-3.2876631256401088,-2.992150522983712,40.059674,-4.419,6,21,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_25,TL,2017,138,1.4212725451954669,771,77,1.4770652924626093,353,14,1.6523447589119074,129,11,1.5015202781663877,34,11,1.95050556594751,74,2.7343675094195836,10.4,7.605890001053122,3.921180943212912,0.010939940038334263,2.9811261211646287,0.6043159668533296,0.26236426446749106,0.5382462193419829,0.9489515141137035,0,0,0,3.479942528261063,2.833615223823751,2.16075708974473,0.6900152594297644,2.8277115247732123,-3.2874108052870286,-3.027949369390058,40.059674,-4.419,9,0,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_26,TL,2017,154,1.4212725451954669,771,113,1.4770652924626093,353,10,1.6523447589119074,129,7,1.5015202781663877,34,8,1.95050556594751,74,2.6461747973841225,10.3,7.890208213109961,4.118549250918918,0.001998002662673058,2.0095554142156695,0.24529635595534308,0.02761516703297339,0.20130685670503537,0.32135859881116474,10,0,0,0,2.833615223823751,2.16075708974473,0.6439741525101216,2.7389480436771136,-0.07505701443885715,-1.4960044568742799,40.059674,-4.419,9,3,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_27,TL,2017,126,1.4212725451954669,771,70,1.4770652924626093,353,14,1.6523447589119074,129,6,1.5015202781663877,34,15,1.95050556594751,74,2.803360380906535,10.4,7.401231264413015,4.479153345404605,0.031498667059371016,2.7447035187502458,0.9516578757114463,0.01980262729617973,0.80692219481879,0.5062150112083075,0,0,0,0,2.833615223823751,2.16075708974473,0.7273829442261668,2.897116903344944,-3.2388257748106968,-3.0085708064918952,40.059674,-4.419,9,6,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_29,TL,2017,149,1.4212725451954669,771,97,1.4770652924626093,353,17,1.6523447589119074,129,3,1.5015202781663877,34,11,1.95050556594751,74,2.785011242238338,10.4,7.465655310134056,5.776537150565113,0.06485097231961627,2.6333266549062735,0.44916296337388373,0.058268908123975824,0.3750059006234559,0.34429867287067695,0,0,0,0,2.833615223823751,2.16075708974473,0.7173294508152886,2.878660834733722,-2.1423546450076256,-2.1434223689817458,40.059674,-4.419,9,12,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_17_31,TL,2017,90,1.4212725451954669,771,37,1.4770652924626093,353,14,1.6523447589119074,129,7,1.5015202781663877,34,11,1.95050556594751,74,2.8449093838194073,10.4,7.454141078146678,4.78130598369496,0.02273948696948934,2.6354795082673745,1.5129270120532565,0.04401688541677426,1.3252165116113002,0.799307376388336,0,0,0,0,2.833615223823751,2.16075708974473,0.7504553447663136,2.9389008632899496,-5.20387961972156,-4.571988135665174,40.059674,-4.419,9,18,2.689693125515434,0.43526755160187636,0.6997658066125374
TL_18_01,TL,2018,117,1.4212725451954669,771,76,1.4770652924626093,353,7,1.6523447589119074,129,11,1.5015202781663877,34,6,1.95050556594751,74,2.7788192719904172,9.82,6.844815479208263,3.046425387869509,0,2.6511270537025893,0.11511280710050448,0.016857117066422806,0.0944006754214843,0.003992021269537457,0,0,0,9.153141537199128,2.8127288593314557,2.2073013657512397,0.6768932262368527,2.781950925839244,0.31147367324619857,0.2874491655712542,40.059674,-4.419,0,0,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_03,TL,2018,103,1.4212725451954669,771,52,1.4770652924626093,353,14,1.6523447589119074,129,9,1.5015202781663877,34,6,1.95050556594751,74,2.766319109226186,10.42,6.920671504248683,4.464182492687114,0.016857117066422806,2.6925980965432883,0.1906203596086497,0.10345870836822997,0.17227122094045313,0.044973365642731196,0,0,0,0.6708203932499369,2.8127288593314557,2.2073013657512397,0.6703579226743558,2.7694481584189186,-0.35728697610564564,-1.0578309581047936,40.059674,-4.419,0,6,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_05,TL,2018,113,1.4212725451954669,771,70,1.4770652924626093,353,10,1.6523447589119074,129,8,1.5015202781663877,34,7,1.95050556594751,74,2.740840023925201,10.18,7.1204443723924875,3.4249139082794713,0.004987541511038968,2.9139797716817317,0.23507212217948364,0.08250122151174377,0.20375683751401963,0.1906203596086497,0,0,0,5.101960407529639,2.8127288593314557,2.2073013657512397,0.6571577722570143,2.7439636621332655,-0.4988552599513284,-0.9644485292903633,40.059674,-4.419,0,12,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_07,TL,2018,114,1.4212725451954669,771,66,1.4770652924626093,353,12,1.6523447589119074,129,8,1.5015202781663877,34,9,1.95050556594751,74,2.7536607123542622,10.38,7.069023426578259,4.770684624465665,0.03052920503482279,2.963209081848431,0.34712953109520095,0.12133228516752496,0.30158497762077224,0.20212418409013433,0,0,0,0,2.8127288593314557,2.2073013657512397,0.663779627803937,2.756787090523191,-1.1224476014592788,-1.8510710420625895,40.059674,-4.419,0,18,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_09,TL,2018,134,1.4212725451954669,771,94,1.4770652924626093,353,10,1.6523447589119074,129,7,1.5015202781663877,34,7,1.95050556594751,74,2.7788192719904172,10.06,7.061334366910438,5.156350495102412,0.028587456851912472,2.519308076505333,0.21268909341035092,0.11689375147149943,0.1922718876471227,0.2821668917636708,0,0,0,0,2.8127288593314557,2.2073013657512397,0.6768932262368527,2.781950925839244,-1.124919331463106,-1.6076687092662247,40.059674,-4.419,3,0,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_11,TL,2018,194,1.4212725451954669,771,143,1.4770652924626093,353,15,1.6523447589119074,129,11,1.5015202781663877,34,2,1.95050556594751,74,2.7788192719904172,10.21,6.970730078143525,3.3407394126250414,0.002995508979798371,2.3105532626432224,0.07973496801885352,0.014888612493750559,0.06578774053800315,0.011928570865273812,9.835649444749441,0,0,1.8055470085267789,2.8127288593314557,2.2073013657512397,0.6768932262368527,2.781950925839244,1.199811809689233,-0.022307249208794032,40.059674,-4.419,3,6,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_13,TL,2018,126,1.4212725451954669,771,69,1.4770652924626093,353,14,1.6523447589119074,129,12,1.5015202781663877,34,7,1.95050556594751,74,2.797281334830153,10.23,6.939253946041508,3.0315819264476884,0.002995508979798371,2.6397713603489157,0.11243542932978817,0.01291622526654623,0.09075436326846412,0,0,0,0,9.200543462209176,2.8127288593314557,2.2073013657512397,0.6866167911492933,2.800416776535643,0.26858450681486074,0.19918018553041045,40.059674,-4.419,3,12,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_15,TL,2018,120,1.4212725451954669,771,66,1.4770652924626093,353,13,1.6523447589119074,129,12,1.5015202781663877,34,5,1.95050556594751,74,2.803360380906535,10.45,7.040536390215956,4.563931437971494,0.014888612493750559,2.8195915758351173,0.20375683751401963,0.08157998699242285,0.17814618538347404,0.05354076692802976,0,0,0,0,2.8127288593314557,2.2073013657512397,0.6898370817454542,2.8064970546188777,-0.5134540828854719,-1.0467385546197046,40.059674,-4.419,3,18,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_17,TL,2018,141,1.4212725451954669,771,91,1.4770652924626093,353,13,1.6523447589119074,129,10,1.5015202781663877,34,6,1.95050556594751,74,2.8213788864092133,10.36,7.018401799069201,4.194943760778217,0.009950330853168092,2.649714624089247,0.22554067591393134,0.08801087732271337,0.19721016928770527,0.07232066157962608,0,0,0,2.186321110907545,2.8127288593314557,2.2073013657512397,0.6994361955483496,2.824519168132894,-0.5631101376726296,-0.8122642792807375,40.059674,-4.419,6,0,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_21,TL,2018,164,1.4212725451954669,771,101,1.4770652924626093,353,17,1.6523447589119074,129,13,1.5015202781663877,34,6,1.95050556594751,74,2.833213344056216,10.26,6.948897222313312,3.3210713371828704,0,2.731766727719526,0.1773090149704103,0.0852598439508234,0.15785808461558032,0.025667746748577813,0,0,0,9.723168207945392,2.8127288593314557,2.2073013657512397,0.7057847934015612,2.8363559603685315,-0.17426877495611628,0.06227314808614958,40.059674,-4.419,6,12,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_23,TL,2018,130,1.4212725451954669,771,81,1.4770652924626093,353,16,1.6523447589119074,129,11,1.5015202781663877,34,1,1.95050556594751,74,2.803360380906535,9.56,7.259116128097101,3.617383452408866,0.001998002662673058,1.9344157696295783,0.10345870836822997,0.018821754240587667,0.0852598439508234,0.03440142671733232,9.460443964212251,0,0,0,2.8127288593314557,2.2073013657512397,0.6898370817454542,2.8064970546188777,0.8930033343989113,0.08828942941086064,40.059674,-4.419,6,18,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_24,TL,2018,108,1.4212725451954669,771,46,1.4770652924626093,353,16,1.6523447589119074,129,13,1.5015202781663877,34,7,1.95050556594751,74,2.833213344056216,10.29,6.968850378341948,3.175132901920282,0.001998002662673058,2.750470916986162,0.1380212978973746,0.03343477608623742,0.11600367575630613,0.018821754240587667,0,0,0,8.123422923866515,2.8127288593314557,2.2073013657512397,0.7057847934015612,2.8363559603685315,0.01686665714051189,0.11295379416037464,40.059674,-4.419,6,21,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_25,TL,2018,127,1.4212725451954669,771,71,1.4770652924626093,353,14,1.6523447589119074,129,11,1.5015202781663877,34,6,1.95050556594751,74,2.8507065015037334,10.16,7.122866658599083,3.4518904959776733,0.001998002662673058,2.972975286431375,0.20945022418220732,0.06765864847381486,0.17981842657583616,0.2821668917636708,0,0,0,0,2.8127288593314557,2.2073013657512397,0.7152327526684061,2.853852518478759,-0.8789228834311346,-0.925145004740324,40.059674,-4.419,9,0,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_26,TL,2018,159,1.4212725451954669,771,112,1.4770652924626093,353,14,1.6523447589119074,129,10,1.5015202781663877,34,4,1.95050556594751,74,2.8154087194227095,9.57,7.295735072749282,3.7436043538031827,9.995003330834232e-4,2.0541237336955462,0.1275133202989597,0.02273948696948934,0.10526051065749294,0.026641930946421092,9.56869897112455,0,0,0,2.8127288593314557,2.2073013657512397,0.696246718111155,2.8185478128806207,0.8003228057741208,0.059240865914128055,40.059674,-4.419,9,3,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_27,TL,2018,149,1.4212725451954669,771,101,1.4770652924626093,353,12,1.6523447589119074,129,9,1.5015202781663877,34,8,1.95050556594751,74,2.8507065015037334,9.73,7.132497551660044,3.6681664125163946,0.009950330853168092,2.542389085201363,0.41144717978571177,0.023716526617316065,0.33718626735486995,0.7294791098073355,0,0,0,4.692547282660026,2.8127288593314557,2.2073013657512397,0.7152327526684061,2.853852518478759,-2.0929625399161313,-1.7280987010842126,40.059674,-4.419,9,6,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_29,TL,2018,136,1.4212725451954669,771,78,1.4770652924626093,353,17,1.6523447589119074,129,8,1.5015202781663877,34,9,1.95050556594751,74,2.8735646395797834,10.07,7.163946684342547,3.49559805708364,0.003992021269537457,2.976549454137217,0.2468600779315258,0.0962188577405429,0.21591750622247025,0.05259245011917063,0,0,0,8.465222974027323,2.8127288593314557,2.2073013657512397,0.7276927600678755,2.876715011435554,-0.5795015569042096,-0.0265157246024047,40.059674,-4.419,9,12,2.811134050305805,0.14458895314171463,0.17530411440429855
TL_18_31,TL,2018,116,1.4212725451954669,771,77,1.4770652924626093,353,8,1.6523447589119074,129,9,1.5015202781663877,34,7,1.95050556594751,74,2.856470206220483,9.91,7.0909098220799835,3.563032744247961,0.007968169649176881,2.3693087250369538,0.33718626735486995,0.08434114843375096,0.28668157211819745,0.4265740713183996,0,0,0,1.2529964086141667,2.8127288593314557,2.2073013657512397,0.7183623395748284,2.859617330688531,-1.4579117839201736,-1.247596365025342,40.059674,-4.419,9,18,2.811134050305805,0.14458895314171463,0.17530411440429855
MR_16_01,MR,2016,138,1.9686726908293688,757,60,1.3610264995951185,332,17,2.427888963055634,135,12,1.355727552843453,29,15,1.2751885111740835,76,2.7788192719904172,8.5,8.709630081951286,3.7309806301325716,0.007968169649176881,6.626717749249025,0,0.04879016416943205,0.010939940038334263,0.03825871211709027,0,10,0,0,3.0101574354777347,2.0056730521686976,0.6434362038603607,2.9134140088117153,-1.3199245271273627,1.2147464257237834,40.833766,-3.857007,0,0,3.0063450598474972,0.04340340125085281,0.266629903847924
MR_16_05,MR,2016,126,1.9686726908293688,757,59,1.3610264995951185,332,19,2.427888963055634,135,9,1.355727552843453,29,16,1.2751885111740835,76,2.8213788864092133,8.8,9.149634496858788,4.418599614904722,0.011928570865273812,6.318968113746434,0.8158071932958328,0.7514160886839212,0.7109870986882764,0.04783732941416006,0,5.1884487084291395,0,0,3.0101574354777347,2.0056730521686976,0.6651951973265549,2.956321051644182,-3.990586859056484,-0.5805742253278197,40.833766,-3.857007,0,6,3.0063450598474972,0.04340340125085281,0.266629903847924
MR_16_06,MR,2016,140,1.9686726908293688,757,80,1.3610264995951185,332,13,2.427888963055634,135,9,1.355727552843453,29,10,1.2751885111740835,76,2.8622008809294686,8.9,9.028938392241612,3.3714252233284854,9.995003330834232e-4,6.466144724237619,0.3314596947976687,1.1352656063161453,0.2904282981198061,0.03052920503482279,0,5.773214009544423,0,6.171709649683789,3.0101574354777347,2.0056730521686976,0.6864908019773005,2.997462573732082,-3.1495399234324055,1.1597347931611701,40.833766,-3.857007,0,12,3.0063450598474972,0.04340340125085281,0.266629903847924
MR_16_07,MR,2016,169,1.9686726908293688,757,66,1.3610264995951185,332,31,2.427888963055634,135,11,1.355727552843453,29,12,1.2751885111740835,76,2.8449093838194073,9.1,9.015662792972645,3.3975239762958465,9.995003330834232e-4,6.45833828334479,0.49408629976169266,0.6054082662519384,0.4285303810391606,0.023716526617316065,0,7.856844150166147,0,0,3.0101574354777347,2.0056730521686976,0.6774195879269848,2.9800373333198382,-3.0395075601673587,0.33040966256753235,40.833766,-3.857007,0,18,3.0063450598474972,0.04340340125085281,0.266629903847924
