"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"81",0.0279161622574136,0.00827810492928061,0.803931254071172,1.42153379995594,0.246226198786958,2,-120.948594394999,249.897188789999,260.397080043136,63.9842406659722,99,102
"82",0.0295982998589783,0.00999422510865478,1.1722820697706,1.50980345851261,0.225996473683181,2,-159.422367544691,326.844735089382,337.344626342519,136.05027985946,99,102
"83",0.00667063238957143,-0.0133966275621542,1.54975322232031,0.332413712964223,0.717987919981027,2,-187.894991364884,383.789982729767,394.289873982904,237.771769959125,99,102
"84",0.0134847208089626,-0.00644488079085614,1.20891469482954,0.676617680560416,0.510668291712882,2,-162.560976356587,333.121952713173,343.621843966311,144.685999198106,99,102
"85",0.013718472055646,-0.00620640729676514,0.809780848319296,0.688509667386561,0.504713028380783,2,-121.688083459789,251.376166919578,261.876058172715,64.9187572081672,99,102
"86",0.0530683534986714,0.0339384212461195,1.15801894259877,2.77410044102961,0.0672623801761164,2,-158.173724445041,324.347448890082,334.847340143219,132.75977927034,99,102
"87",0.00783392267103202,-0.0122098364669267,1.548845496721,0.39084099031085,0.677526869079752,2,-187.835230148816,383.670460297632,394.170351550769,237.49331489858,99,102
"88",0.0160217630040972,-0.00385658521804211,1.2073591983734,0.80599066004151,0.449554043112748,2,-162.429649638295,332.85929927659,343.359190529727,144.313907155789,99,102
"89",0.00124401110472156,-0.0189328775598294,0.492070413188452,0.061655249498758,0.940243040250994,2,-70.8776167039273,149.755233407855,160.255124660992,23.9711958620099,99,102
"90",0.0150088883304995,-0.00488992200625793,0.70694031774808,0.754260585255927,0.473041694153423,2,-107.834707915878,223.669415831755,234.169307084892,49.4766966729178,99,102
"91",0.00610975153500171,-0.013968839343079,0.859516004143684,0.304291848571483,0.738332971072823,2,-127.767874194424,263.535748388849,274.035639641986,73.1380083765334,99,102
"92",0.0174482813097425,-0.0024012483607676,0.893832804895934,0.879027442935576,0.418401538797252,2,-131.761102142286,271.522204284573,282.02209553771,79.0947712277052,99,102
"93",0.0350570303120077,0.0155632329445736,0.483669139156655,1.79836845798824,0.170935195354362,2,-69.1211005798173,146.242201159635,156.742092412772,23.1596477810814,99,102
"94",0.15639822344669,0.1393557633143,0.654237355604567,9.17697458182386,0.000220701629632222,2,-99.9321527067465,207.864305413493,218.36419666663,42.3746252293772,99,102
"95",0.00693882865363366,-0.0131230131917472,0.859157436522989,0.345871964653694,0.708454667005203,2,-127.725313581133,263.450627162265,273.950518415402,73.0769985725426,99,102
"96",0.0381038321257962,0.0186715863101558,0.884387666299881,1.96085581086708,0.146165753491985,2,-130.677532120851,269.355064241703,279.85495549484,77.4320128860315,99,102
"97",0.0127305590241066,-0.00721427816732545,0.623446813881614,0.638288440357652,0.530355255011508,2,-95.0150636246143,198.030127249229,208.530018502366,38.4799070441745,99,102
"98",0.0296187408235133,0.0100150790219683,0.695344208479747,1.51087797388847,0.225760949844047,2,-106.147703480157,220.295406960315,230.795298213452,47.8668532583662,99,102
"99",0.0213725056882645,0.0016022532779264,1.46478178522075,1.0810436429779,0.343211588547492,2,-182.143269755539,372.286539511077,382.786430764214,212.412982153134,99,102
"100",0.0513928745618822,0.0322290942500012,0.575077277651632,2.681771222874,0.0734135008649991,2,-86.7776424337217,181.555284867443,192.055176120581,32.74067365185,99,102
"101",0.0636447544145916,0.0447284868270077,0.607158230357813,3.36455139048497,0.0385755446302241,2,-92.3147129895216,192.629425979043,203.12931723218,36.4954705524319,99,102
"102",0.0606233671617784,0.0416460614478751,0.684145568099034,3.19451918389888,0.045244705427566,2,-104.491603621548,216.983207243095,227.483098496232,46.3374606766054,99,102
"103",0.0169432691559575,-0.00291646278028579,1.46809282064089,0.85314692113425,0.429180285085267,2,-182.373573332553,372.747146665105,383.247037918243,213.374356471715,99,102
"104",0.0120335126932519,-0.00792540624223781,0.586886505191864,0.602914052216253,0.549211411879287,2,-88.8509991110431,185.701998222086,196.201889475223,34.0991412276557,99,102
"105",0.166439258261886,0.149599647317682,0.281129533876067,9.88379475115898,0.000122009597922536,2,-13.777375662146,35.5547513242919,46.054642577429,7.82434766692012,99,102
"106",0.0986830435893964,0.0804746202275661,0.542918087986342,5.41963692453801,0.00584034233060862,2,-80.9079534955586,169.815906991117,180.315798244254,29.1812449760118,99,102
"107",0.042174185939397,0.0228241694937282,0.478720881582315,2.17954264058711,0.118490518848914,2,-68.0721979323309,144.144395864662,154.644287117799,22.688194563832,99,102
"108",0.0379830691468803,0.0185483836751003,0.450993667267826,1.95439587648758,0.147076881256198,2,-61.9864271927378,131.972854385476,142.472745638613,20.1361335036526,99,102
"109",0.0394650853543337,0.0200603396039163,0.301782758636667,2.03378523284618,0.136270298906414,2,-21.0083472687266,50.0166945374533,60.5165857905903,9.01621050762532,99,102
"110",0.028132757980597,0.00849907632363944,0.563766170822501,1.43288245537115,0.243525097085822,2,-84.7514274387785,177.502854877557,188.002746130694,31.4653972410226,99,102
"111",0.0178399729414646,-0.00200164376678869,0.4847638548357,0.899118917766612,0.410224517216505,2,-69.3517020721569,146.703404144314,157.203295397451,23.2646035005616,99,102
"112",0.0206785265132372,0.000894254321585519,0.455031775023556,1.04520026377128,0.355468587518643,2,-62.8956504864424,133.791300972885,144.291192226022,20.4983377118277,99,102
"113",0.0602785299435577,0.0412942578212054,0.248250101384062,3.17518256981709,0.0460742098034519,2,-1.09073536472639,10.1814707294528,20.6813619825899,6.1011831708825,99,102
"114",0.00676723353150391,-0.0132980748820011,0.465079511048409,0.337260379558842,0.714539759343449,2,-65.1234458222018,138.246891644404,148.746782897541,21.4135962081057,99,102
"115",0.0243321792139618,0.00462171818798129,0.36419747938348,1.2344804711513,0.295425569491185,2,-40.183207932831,88.3664158656619,98.866307118799,13.1313405949388,99,102
"116",0.0852175684268423,0.0667371152637483,0.365387146531591,4.61122720718904,0.0121683547115973,2,-40.5158524331279,89.0317048662559,99.5315961193929,13.2172689181994,99,102
"117",0.0717038589684547,0.0529504015738781,0.246736348005868,3.82350077960509,0.0251468725815169,2,-0.466866464415872,8.93373292883174,19.4336241819688,6.02700371730003,99,102
"118",0.0457563468984812,0.0264786973408748,0.455859834021142,2.37354386808152,0.0984315585684753,2,-63.0810996445674,134.162199289135,144.662090542272,20.5730106391045,99,102
"119",0.048156982861351,0.0289278309999642,0.359723333327513,2.50437373465507,0.0868927908151841,2,-38.9223829903435,85.844765980687,96.3446572338241,12.8106867774854,99,102
"120",0.0030459474610613,-0.0170945384488161,0.381445002769715,0.151235053349307,0.859843836125007,2,-44.9027921530928,97.8055843061856,108.305475559323,14.4045287236608,99,102
