"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"94",0.0145687697417093,-0.00533893187967016,1.05826327124901,0.731815757478674,0.483618526347095,2,-148.985401657481,305.970803314962,316.470694568099,110.872193976192,99,102
"95",0.0319393854541221,0.0123826053622862,3.37936951163313,1.63316176303763,0.20052858395951,2,-267.413523287926,542.827046575851,553.326937828988,1130.5936913194,99,102
"96",0.0191262733575294,-0.000689357483732556,2.05821239482587,0.965211428833384,0.384457679400465,2,-216.836688596339,441.673377192678,452.173268445815,419.387587959268,99,102
"97",0.0144588125585569,-0.00545111042005786,1.75984046923642,0.726211375809287,0.486296960958926,2,-200.861991837415,409.723983674831,420.223874927968,306.606809239064,99,102
"98",0.0582502066580472,0.0392249583077048,3.21564509707724,3.06173173592231,0.0512635776344789,2,-262.348084229993,532.696168459986,543.196059713123,1023.69696564533,99,102
"99",0.00988501602270668,-0.0101173068859255,4.08901509020659,0.494193402829264,0.611559663373206,2,-286.85625071138,581.71250142276,592.212392675897,1655.28439638579,99,102
"100",0.0400641149296187,0.0206714707867828,4.97731136020399,2.0659439029834,0.132126594702921,2,-306.907994755272,621.815989510545,632.315880763682,2452.58920926515,99,102
"101",0.0342178942904373,0.0147071446801432,1.74210965731694,1.75379700800339,0.178450653636667,2,-199.829105471358,407.658210942715,418.158102195852,300.459659753578,99,102
"102",0.00351751463169771,-0.0166134446686719,3.30776904611092,0.174731595211814,0.839940751314076,2,-265.229172977136,538.458345954272,548.958237207409,1083.19227017855,99,102
"103",0.116759086289222,0.0989158355071856,3.86202860333748,6.54359946601049,0.00214249258907362,2,-281.030873480154,570.061746960308,580.561638213445,1476.61122836669,99,102
"104",0.0114428630942246,-0.0085279881563971,5.05096761111554,0.572978234659294,0.56570224807864,2,-308.406372037897,624.812744075794,635.312635328931,2525.71510704529,99,102
"105",0.0143990211365948,-0.00551210974953453,0.670925911720011,0.723164405826166,0.487759508329424,2,-102.501379857493,213.002759714985,223.502650968122,44.5640163227154,99,102
"106",0.0526307061077173,0.0334919324937319,1.36235462518469,2.74995186051304,0.0688185569688027,2,-174.7491128308,357.498225661601,367.998116914738,183.745002351449,99,102
"107",0.0085109751235055,-0.0115191061871307,1.46350737358883,0.424909664195225,0.655015542500418,2,-182.054487543391,372.108975086783,382.60886633992,212.043529422338,99,102
"108",0.0981093068866144,0.0798892928843238,1.12603079811376,5.38469986215598,0.00602723762410029,2,-155.316515141693,318.633030283385,329.132921536523,125.52659047177,99,102
